nHeight	timeStamp	与每块标准出块时间差值	与每17块标准时间差值	nBits 16hex	每块难度差值	nBits
14760	1272158389	96	857	0x200ef384	4294962816	537850756
14790	1272164637	41	1136	0x200f4b05	4294937500	537873157
14820	1272170654	100	811	0x200f3ef8	21125	537870072
14850	1272176391	78	683	0x200ec7c8	18929	537839560
14880	1272182064	29	745	0x200f718b	4294918336	537883019
14910	1272188157	52	856	0x200f07f8	6820	537855992
14940	1272194146	77	787	0x200ee30b	4278087075	537846539
14970	1272200279	29	945	0x200f491d	4294931006	537872669
15000	1272206339	92	1049	0x200fe958	4294918637	537913688
15030	1272212333	28	704	0x200f44f4	4294962445	537871604
15060	1272218370	59	919	0x200f14c2	4294957704	537859266
15090	1272224363	73	925	0x200eb4dd	20743	537834717
15120	1272230401	42	895	0x1f605a02	11462409	526408194
15150	1272236395	13	921	0x200f275a	4294966151	537864026
15180	1272242386	72	968	0x1f0ad233	17049860	520802867
15210	1272248395	50	769	0x200f44ea	5116	537871594
15240	1272254144	43	617	0x200eed30	1880	537849136
15270	1272260172	80	885	0x200f1846	4294936633	537860166
15300	1272266285	76	890	0x1f066615	17344231	520513045
15330	1272272875	50	1194	0x200f9533	4294943829	537892147
15360	1272278721	1	842	0x200f750c	18738	537883916
15390	1272284655	64	803	0x1f304ab3	14618580	523258547
15420	1272290492	48	745	0x200ebf85	8454	537837445
15450	1272296497	15	787	0x200f36b1	39803	537867953
15480	1272302432	64	744	0x200edd2f	7733	537845039
15510	1272308166	90	812	0x200e9cb5	66828	537828533
15540	1272314245	67	952	0x200f2992	4277470943	537864594
15570	1272320099	70	799	0x200ed6d2	13395	537843410
15600	1272326082	53	799	0x200f1b8f	4278036297	537861007
15630	1272332131	60	901	0x200effa2	4294962825	537853858
15660	1272338155	61	957	0x200fc9fb	4294913519	537905659
15690	1272344490	72	1036	0x200f63a8	4294961398	537879464
15720	1272350276	98	728	0x200f1a87	27471	537860743
15750	1272356344	41	884	0x200f3215	4294945059	537866773
15780	1272362591	67	996	0x200f183e	4294964273	537860158
15810	1272368556	9	817	0x1f03f811	17505475	520353809
15840	1272374788	74	907	0x200f4164	4294943039	537870692
15870	1272380596	32	626	0x200ef43e	21739	537850942
15900	1272386824	11	901	0x200f9236	4294899447	537891382
15930	1272392817	74	861	0x200f53e0	8703	537875424
15960	1272398594	57	764	0x200ea9a5	23599	537831845
15990	1272404529	5	751	0x200efeb8	4294960677	537853624
16020	1272410418	70	701	0x200effd9	4294952770	537853913
16050	1272416592	43	935	0x200fefc2	4294903889	537915330
16080	1272422612	42	828	0x200eef7d	7645	537849725
16110	1272428500	85	754	0x200fe341	4294903734	537912129
16140	1272434599	47	981	0x200f1505	4294953634	537859333
16170	1272440579	59	924	0x200fc5fe	4294919216	537904638
16200	1272446387	40	730	0x200eba48	28494	537836104
16230	1272452419	89	861	0x200f12ab	47655	537858731
16260	1272458257	33	736	0x200ec8cf	14005	537839823
16290	1272464270	27	942	0x200f0a5b	28548	537856603
16320	1272470587	16	912	0x200fab73	4294943296	537897843
16350	1272476710	51	1059	0x200f5f01	4294966094	537878273
16380	1272482926	44	1138	0x200f50a9	7326	537874601
16410	1272488368	70	485	0x200ed206	40899	537842182
16440	1272493882	16	411	0x200ed6a9	4294931472	537843369
16470	1272500012	64	995	0x200f5bf2	4294894397	537877490
16500	1272505888	47	765	0x200f16a3	4282242783	537859747
16530	1272511791	37	840	0x200f1697	4294947901	537859735
16560	1272518121	97	1167	0x200ff16c	4294901430	537915756
16590	1272523888	27	797	0x200eedf6	25113	537849334
16620	1272530091	69	909	0x200f3dd0	4294955465	537869776
16650	1272535956	48	846	0x200e9bac	22117	537828268
16680	1272542107	51	816	0x200f8293	4278481668	537887379
16710	1272547959	29	742	0x200f12aa	14501	537858730
16740	1272554011	28	798	0x200f1d79	4294953643	537861497
16770	1272559901	90	827	0x200e95af	20117	537826735
16800	1272565988	87	773	0x200f6a5e	39885	537881182
16830	1272572149	93	866	0x200f5ea3	4294966816	537878179
16860	1272577972	21	752	0x200eecb2	30170	537849010
16890	1272584084	81	1014	0x200f4d45	4294923606	537873733
16920	1272590036	15	788	0x200f17dd	16881	537860061
16950	1272595886	21	826	0x200ec3a8	10360	537838504
16980	1272601828	50	730	0x200f0013	4294963920	537853971
17010	1272607792	10	721	0x200f1ff8	4294946433	537862136
17040	1272613824	100	930	0x200fa42a	4294908256	537895978
17070	1272619709	83	841	0x200f16a9	15846	537859753
17100	1272625686	44	934	0x200ebd01	4277548098	537836801
17130	1272631765	59	866	0x200f0988	13279	537856392
17160	1272637422	70	588	0x200e89e4	4277952396	537823716
17190	1272643473	88	952	0x1f0e5969	16812554	521034089
17220	1272649276	83	768	0x200e9db9	38251	537828793
17250	1272655076	34	816	0x200ed5fd	61092	537843197
17280	1272661002	91	764	0x200efedd	421	537853661
17310	1272667285	100	1094	0x200f3304	32763	537867012
17340	1272673254	27	770	0x200f46ea	4081	537872106
17370	1272679102	63	736	0x200fa8ff	4294927401	537897215
17400	1272685222	31	877	0x200f00dd	1422	537854173
17430	1272691249	63	938	0x200fbc5a	4294921335	537902170
17460	1272696898	34	752	0x200e8f4a	29830	537825098
17490	1272703072	1	922	0x200f7baf	6129	537885615
17520	1272708960	82	785	0x200efa19	15508	537852441
17550	1272715124	91	1007	0x200f4098	27559	537870488
17580	1272721150	2	835	0x200f3e0a	4294958964	537869834
17610	1272726913	9	669	0x200f75a2	4294937354	537884066
17640	1272732514	0	567	0x200fa4c4	4294914330	537896132
17670	1272738255	21	612	0x200ed046	4772	537841734
17700	1272744176	7	805	0x200f2967	4294931117	537864551
17730	1272749912	45	710	0x200f5a36	4294935204	537877046
17760	1272755646	5	839	0x1f02e949	17570460	520284489
17790	1272761501	50	744	0x200f0113	4294949745	537854227
17820	1272767668	63	902	0x200f43b1	32633	537871281
17850	1272773860	3	924	0x200f1a47	3593	537860679
17880	1272779786	5	843	0x200f1606	4294957045	537859590
17910	1272785793	97	933	0x200ee9fd	8810	537848317
17940	1272791698	58	632	0x200f0fac	4294964883	537857964
17970	1272797852	19	881	0x200f0091	4294957830	537854097
18000	1272803639	66	831	0x200fa528	4294918601	537896232
18030	1272809599	27	814	0x200edbbd	17681	537844669
18060	1272815588	91	763	0x200f04d9	59425	537855193
18090	1272821541	75	864	0x200f177d	4294951579	537859965
18120	1272827678	82	959	0x200f1858	2518	537860184
18150	1272833556	29	803	0x200ef7bc	4294962509	537851836
18180	1272839658	0	1014	0x200ef5dc	50212	537851356
18210	1272845779	19	777	0x200f4975	8356	537872757
18240	1272851982	29	1183	0x200f0824	8329	537856036
18270	1272858091	88	957	0x200f2a56	7099	537864790
18300	1272864180	1	774	0x200f2cba	13943	537865402
18330	1272870216	77	846	0x1f078f97	17266923	520589207
18360	1272876271	26	832	0x200f273f	4294948438	537863999
18390	1272882075	26	621	0x1f0964e3	17142020	520709347
18420	1272888283	80	1011	0x200f3efe	4294936906	537870078
18450	1272894265	93	882	0x1f2303cb	15480513	522388427
18480	1272900431	1	895	0x200f408d	4294952539	537870477
18510	1272906455	70	971	0x200f0fdb	4651	537858011
18540	1272912403	92	981	0x200e90ef	20559	537825519
18570	1272918626	43	928	0x200faeb7	4294940498	537898679
18600	1272924519	81	805	0x200f6251	14850	537879121
18630	1272930539	87	984	0x200ee517	17433	537847063
18660	1272936758	37	986	0x200f33e6	4266234937	537867238
18690	1272942553	54	705	0x200ec653	18877	537839187
18720	1272948482	32	643	0x200f1e5c	48845	537861724
18750	1272954427	72	956	0x200efcb5	4294946503	537853109
18780	1272960550	56	878	0x200f37d0	14803	537868240
18810	1272966390	93	805	0x200ec3c6	34743	537838534
18840	1272972418	89	895	0x200f40bc	20737	537870524
18870	1272978544	21	1076	0x200f1fdb	4294962385	537862107
18900	1272984419	55	779	0x200ee0a8	20117	537845928
18930	1272990418	49	885	0x200ee325	1259	537846565
18960	1272996628	62	1067	0x200f44e1	4294958598	537871585
18990	1273002645	29	798	0x200f41da	6340	537870810
19020	1273008502	2	661	0x200eee1a	15702	537849370
19050	1273014520	34	849	0x200f3607	4294921258	537867783
19080	1273020562	57	873	0x200eec51	4280050418	537848913
19110	1273026331	53	730	0x200ea064	28297	537829476
19140	1273032346	61	945	0x200f3d8f	18063	537869711
19170	1273038168	9	729	0x200ebeac	30328	537837228
19200	1273044196	86	796	0x200f67ba	4294908890	537880506
19230	1273050307	12	926	0x200f56bf	4294953941	537876159
19260	1273056246	18	834	0x200ed6b2	13300	537843378
19290	1273062230	35	712	0x200f2349	4294961253	537862985
19320	1273068333	72	974	0x200f3e47	4294925304	537869895
19350	1273074409	23	975	0x200f1cc2	6092	537861314
19380	1273080348	1	812	0x200ed568	12578	537843048
19410	1273086320	32	901	0x200f05de	4294961479	537855454
19440	1273092521	50	961	0x200f5582	4294965347	537875842
19470	1273098504	63	870	0x200f1a50	11865	537860688
19500	1273104524	10	724	0x200fe680	4294908846	537912960
19530	1273110512	53	811	0x200f2655	4294953266	537863765
19560	1273116606	40	831	0x200f1710	836	537859856
19590	1273122576	93	719	0x200f0e2a	4294952224	537857578
19620	1273128542	93	926	0x200f941b	4294913469	537891867
19650	1273134566	78	919	0x200f0b94	21379	537856916
19680	1273140667	38	1060	0x200ff16e	4294900864	537915758
19710	1273146591	62	784	0x200ed843	24616	537843779
19740	1273152821	25	1108	0x200f2d5b	4277851969	537865563
19770	1273158864	94	931	0x200f20a2	13314	537862306
19800	1273164776	64	738	0x200f0153	5681	537854291
19830	1273170948	4	890	0x200f7972	10631	537885042
19860	1273177163	67	1023	0x200f4e1b	4294961838	537873947
19890	1273183139	61	768	0x1f3dd629	13726339	524146217
19920	1273189182	50	816	0x200f0972	4294959988	537856370
19950	1273195196	82	799	0x200ef3bf	16817	537850815
19980	1273201251	2	670	0x200f612e	4294935236	537878830
