nHeight	timeStamp	与每块标准出块时间差值	与每17块标准时间差值	nBits 16hex	每块难度差值	nBits
14370	1270649582	-89	-884	0x0c21e859	245625	203548761
14400	1270652417	-62	-847	0x0c1b62fd	221982	203121405
14430	1270655282	-59	-921	0x0c16745c	173038	202798172
14460	1270658492	-1	-724	0x0c12b867	115628	202553447
14490	1270661675	-23	-950	0x0c1004db	101095	202376411
14520	1270664623	-51	-899	0x0c0d6027	98548	202203175
14550	1270667816	-6	-751	0x0c0b114b	79852	202051915
14580	1270671058	-51	-698	0x0c09814e	55159	201949518
14610	1270673894	-71	-1012	0x0c07ce92	69532	201838226
14640	1270677081	-63	-812	0x0c069341	42288	201757505
14670	1270679816	-81	-1030	0x0c056682	41807	201680514
14700	1270683024	-19	-706	0x0c0477e5	28378	201619429
14730	1270685971	-61	-808	0x0c03b544	29096	201569604
14760	1270689194	-18	-845	0x0c0324fd	17117	201532669
14790	1270692183	-3	-906	0x0c029552	22465	201495890
14820	1270695109	-94	-954	0x0c022bfe	14325	201468926
14850	1270698085	-6	-972	0x0c01c671	12858	201442929
14880	1270700952	-31	-1045	0x0c01733c	11672	201421628
14910	1270704154	-65	-725	0x0c0138b5	6530	201406645
14940	1270707157	-65	-778	0x0c01016c	7602	201392492
14970	1270710070	-18	-859	0x0c00d692	6178	201381522
15000	1270713086	-32	-947	0x0c00b273	4469	201372275
15030	1270715919	-64	-929	0x0c008fa5	4791	201363365
15060	1270718984	-3	-676	0x0b75b0eb	9097670	192262379
15090	1270722253	-44	-703	0x0b65c9e7	525763	191220199
15120	1270725267	-60	-752	0x0b54c5ba	606222	190105018
15150	1270728435	-32	-766	0x0b4769c3	499686	189229507
15180	1270731496	0	-664	0x0b3b3464	408620	188429412
15210	1270734677	-24	-646	0x0b31bbcc	356801	187808716
15240	1270737927	-7	-637	0x0b2ac1c3	263414	187351491
15270	1270740967	-40	-933	0x0b248e1a	229464	186945050
15300	1270743903	-92	-867	0x0b1dcbc1	233349	186502081
15330	1270747002	-71	-734	0x0b18bf04	187487	186171140
15360	1270749872	-92	-1004	0x0b147f72	165003	185892722
15390	1270753042	-16	-729	0x0b111bf4	108588	185670644
15420	1270756189	-69	-827	0x0b0eacf0	92114	185511152
15450	1270759107	-79	-871	0x0b0c12a1	86050	185340577
15480	1270762265	-64	-802	0x0b0a2037	58789	185212983
15510	1270764991	-94	-1000	0x0b0812b4	80003	185078452
15540	1270768114	-78	-816	0x0b06be33	45886	184991283
15570	1270771308	-4	-621	0x0b05b362	35609	184922978
15600	1270774492	-98	-832	0x0b04e6c3	26294	184870595
15630	1270777514	-39	-796	0x0b03fd04	33192	184810756
15660	1270780464	-59	-884	0x0b035647	25160	184768071
15690	1270783525	-16	-746	0x0b02c4f9	20198	184730873
15720	1270786465	-29	-729	0x0b023de5	20230	184696293
15750	1270789725	-3	-786	0x0b01f1ec	11432	184676844
15780	1270792666	-81	-1000	0x0b019fa6	12134	184655782
15810	1270795627	-71	-918	0x0b0154df	10370	184636639
15840	1270798658	-9	-820	0x0b01193b	7999	184621371
15870	1270801765	-51	-854	0x0b00ee49	5543	184610377
15900	1270804658	-18	-773	0x0b00c03d	6003	184598589
15930	1270807774	-73	-653	0x0b00a1b9	4110	184590777
15960	1270810851	-95	-901	0x0b0088c9	3463	184584393
15990	1270814243	-51	-572	0x0a740940	637083	175376704
16020	1270817019	-33	-1074	0x0a617e81	703451	174161537
16050	1270820179	-84	-740	0x0a5071e8	498792	173044200
16080	1270822914	-73	-893	0x0a40a4a6	615126	172008614
16110	1270826112	-67	-719	0x0a361726	381148	171317030
16140	1270828855	-65	-997	0x0a2c47ec	388263	170674156
16170	1270831910	-80	-719	0x0a244954	266573	170150228
16200	1270834915	-100	-971	0x0a1eb497	210615	169784471
16230	1270838090	-33	-744	0x0a197a0c	172912	169441804
16260	1270841314	-99	-663	0x0a1588fb	143279	169183483
16290	1270844348	-58	-792	0x0a121230	144079	168956464
16320	1270847389	-28	-889	0x0a0f4069	111297	168771689
16350	1270850514	-58	-778	0x0a0cadec	84207	168603116
16380	1270853409	-34	-891	0x0a0a8448	80176	168461384
16410	1270856627	-32	-679	0x0a08e88c	47117	168355980
16440	1270859692	-62	-749	0x0a07757c	46010	168260988
16470	1270862746	-46	-902	0x0a063b12	45676	168180498
16500	1270865885	-86	-750	0x0a05394e	35500	168114510
16530	1270868815	-7	-901	0x0a0454af	27794	168055983
16560	1270871932	-7	-806	0x0a039c1e	24792	168008734
16590	1270874855	-14	-930	0x0a02f6ca	23651	167966410
16620	1270877789	-88	-856	0x0a02673b	20780	167929659
16650	1270880979	-56	-720	0x0a020c6a	13812	167906410
16680	1270883823	-88	-995	0x0a01afab	14043	167882667
16710	1270886704	-47	-982	0x0a0160dc	11007	167862492
16740	1270889707	-13	-866	0x0a012042	8820	167845954
16770	1270892484	-92	-1084	0x0a00ed72	7382	167832946
16800	1270895328	-83	-943	0x0a00bdea	6305	167820778
16830	1270898398	-50	-680	0x0a009c01	4108	167812097
16860	1270901177	-14	-959	0x0a008098	4130	167805080
16890	1270904091	-14	-950	0x0967cf33	795553	157798195
16920	1270907168	-7	-941	0x09578c63	586654	156732515
16950	1270909902	-88	-1130	0x0947a0a9	525132	155689129
16980	1270912765	-49	-997	0x093a2720	377025	154806048
17010	1270915570	-3	-1072	0x092e4d48	406152	154029384
17040	1270918513	-78	-844	0x0925ec10	237674	153480208
17070	1270921519	-28	-778	0x091f2b2a	227179	153037610
17100	1270924689	-53	-835	0x091a9237	149590	152736311
17130	1270927589	-9	-893	0x09158280	182241	152404608
17160	1270930470	-91	-995	0x0911ba74	149257	152156788
17190	1270933177	-65	-961	0x090e132c	142881	151917356
17220	1270936587	-41	-716	0x090c1749	72105	151787337
17250	1270940127	-10	-558	0x090aaadf	50257	151694047
17280	1270943193	-31	-896	0x09091c42	66079	151592002
17310	1270946328	-8	-493	0x090778a3	56979	151484579
17340	1270949269	-94	-781	0x090636a7	56281	151402151
17370	1270952150	-30	-972	0x0905358e	41742	151336334
17400	1270955271	-12	-763	0x0904545e	28068	151278686
17430	1270958197	-49	-983	0x09039a2a	25751	151231018
17460	1270960970	-25	-873	0x0902d7c2	26090	151181250
17490	1270964057	-2	-843	0x09026468	17708	151151720
17520	1270967039	-47	-893	0x0901fafc	14194	151124732
17550	1270970169	-66	-845	0x0901ac85	9912	151104645
17580	1270973124	-47	-809	0x09015cbe	11566	151084222
17610	1270975757	-43	-1130	0x09011c38	9313	151067704
17640	1270978560	-20	-1051	0x0900e327	6981	151053095
17670	1270981538	-38	-807	0x0900b641	6282	151041601
17700	1270984594	-10	-732	0x0900996f	4160	151034223
17730	1270987718	-8	-770	0x0900814b	3249	151028043
17760	1270990641	-76	-845	0x086a85ed	832337	141198829
17790	1270993654	-19	-712	0x085749aa	756644	139938218
17820	1270996592	-6	-931	0x084860c9	547984	138961097
17850	1270999616	-46	-893	0x083c5f28	431679	138174248
17880	1271002737	-94	-889	0x083382f1	261125	137593585
17910	1271005614	-87	-861	0x0829a2d2	324282	136946386
17940	1271008579	-99	-975	0x082267e3	271885	136472547
17970	1271011718	-45	-809	0x081cb4df	188467	136099039
18000	1271014626	-18	-795	0x081762dc	198257	135750364
18030	1271017192	-71	-1017	0x08129559	185442	135435609
18060	1271020321	-87	-940	0x080faa3e	101285	135244350
18090	1271023380	-59	-802	0x080cf16e	84251	135065966
18120	1271026459	-51	-757	0x080ac29e	75404	134922910
18150	1271029244	-96	-1063	0x0808e8c8	70392	134801608
18180	1271032124	-96	-1025	0x080744fa	51237	134694138
18210	1271035064	-31	-846	0x0805cf2e	51401	134598446
18240	1271038072	-38	-932	0x0804e214	35307	134537748
18270	1271040938	-35	-946	0x0804009a	30332	134480026
18300	1271043916	-46	-823	0x08034622	25132	134432290
18330	1271046792	-77	-845	0x0802af0f	19217	134393615
18360	1271049549	-83	-1082	0x08022ee1	16930	134360801
18390	1271052870	-45	-754	0x0801d433	9581	134337587
18420	1271055767	-85	-956	0x08018572	10634	134317426
18450	1271058836	-7	-835	0x080141d8	8915	134300120
18480	1271061852	-30	-888	0x08010d72	7638	134286706
18510	1271064874	-68	-1025	0x0800e347	6069	134275911
18540	1271067919	-76	-908	0x0800b985	5375	134265221
18570	1271071193	-55	-592	0x08009dbb	3060	134258107
18600	1271074285	-40	-831	0x08008532	3428	134251826
18630	1271077191	-99	-1006	0x076e9463	760434	124687459
18660	1271079889	-69	-1025	0x0757810b	865646	123175179
18690	1271082888	-7	-820	0x0746da25	611406	122083877
18720	1271086104	-35	-849	0x073d85cd	349239	121472461
18750	1271089070	-97	-915	0x073248ea	452150	120735978
18780	1271092052	-79	-743	0x07295f48	327896	120151880
18810	1271095019	-60	-934	0x07230f7f	231558	119738239
18840	1271098026	-71	-939	0x071cb00e	201740	119320590
18870	1271100892	-78	-895	0x07175527	188147	118969639
18900	1271103772	-80	-977	0x0712f6c7	159709	118683335
18930	1271106881	-91	-684	0x070fc320	123943	118473504
18960	1271109559	-64	-989	0x070cb517	123120	118273303
18990	1271112683	-76	-911	0x070ab3a3	64008	118141859
19020	1271115882	-72	-698	0x0708fc52	52156	118029394
19050	1271118845	-31	-711	0x070756fd	64139	117921533
19080	1271121445	-46	-1125	0x0705f7ae	57601	117831598
19110	1271124638	-2	-711	0x0704e205	34133	117760517
19140	1271127836	-24	-830	0x070431c3	28590	117715395
19170	1271130712	-52	-978	0x070373cf	30610	117666767
19200	1271133614	-74	-919	0x0702d1c4	22367	117625284
19230	1271136377	-13	-974	0x07024389	20301	117588873
19260	1271139524	0	-662	0x0701de80	13598	117563008
19290	1271142411	-83	-922	0x07019222	11426	117543458
19320	1271145436	-20	-828	0x070149b9	9198	117524921
19350	1271148321	-92	-918	0x07010ef4	8324	117509876
19380	1271151397	-29	-770	0x0700e10d	6604	117498125
19410	1271154285	-25	-933	0x0700b9eb	5484	117488107
19440	1271157473	-100	-892	0x07009dea	3531	117480938
19470	1271160671	-17	-663	0x07008394	3078	117474196
19500	1271163854	-20	-782	0x066fb606	777830	107984390
19530	1271166874	-89	-903	0x065ea64c	635386	106866252
19560	1271169815	-22	-1016	0x064e7c63	596838	105806947
19590	1271172856	-70	-826	0x06403af2	454214	104872690
19620	1271175899	-19	-844	0x063594ff	362511	104174847
19650	1271179041	-50	-755	0x062d42a2	230751	103629474
19680	1271182307	-73	-766	0x06269eb3	222379	103194291
19710	1271184886	-94	-1226	0x061f06a2	299533	102696610
19740	1271188388	-62	-706	0x061aa772	117669	102410098
19770	1271191176	-53	-915	0x0615d0e5	174594	102093029
19800	1271193996	-34	-1025	0x0611cf20	137483	101830432
19830	1271197144	-13	-727	0x060e8f84	101211	101617540
19860	1271200464	-81	-603	0x060c98c1	72994	101488833
19890	1271203420	-13	-978	0x060a7fda	86401	101351386
19920	1271206552	-48	-768	0x0608c8b5	60852	101238965
19950	1271209699	-33	-832	0x06077ddf	42622	101154271
19980	1271212575	-87	-952	0x06062366	50247	101065574
