nHeight	timeStamp	与每块标准出块时间差值	与每17块标准时间差值	nBits 16hex	每块难度差值	nBits
14520	1273568752	56	2362	0x2011f563	4294881023	538047843
14550	1273577425	136	2207	0x1f5a4755	12085448	526010197
14580	1273586676	232	3045	0x2011e566	4294957507	538043750
14610	1273595529	88	2672	0x2012f21b	4294882716	538112539
14640	1273604712	194	2532	0x20119fb2	79956	538025906
14670	1273613264	165	2509	0x20123188	4294901865	538063240
14700	1273622677	248	2592	0x20122dd2	32063	538062290
14730	1273631212	80	2240	0x20124a57	28939	538069591
14760	1273640043	135	2490	0x20111e7a	92436	537992826
14790	1273649031	119	2632	0x1f02a8ab	17802175	520267947
14820	1273657786	54	2438	0x2011aa63	42241	538028643
14850	1273666404	231	2466	0x20122f73	4294942686	538062707
14880	1273675635	232	2608	0x20120d91	4277994298	538054033
14910	1273684444	140	2383	0x2011be04	4294955146	538033668
14940	1273693243	169	2430	0x20115076	53819	538005622
14970	1273702867	190	2905	0x2011f6ec	4294965886	538048236
15000	1273711546	91	2277	0x201135c6	11576	537998790
15030	1273720465	57	2244	0x2011e762	4294956597	538044258
15060	1273728933	202	2295	0x2010d644	4294910701	537974340
15090	1273738040	58	2386	0x201222ab	4294936591	538059435
15120	1273747110	92	2645	0x2011ee84	4293848036	538046084
15150	1273756695	61	2948	0x20122bd0	1658	538061776
15180	1273765788	226	2628	0x20129846	35454	538089542
15210	1273774139	223	2091	0x2011abe5	4279829563	538029029
15240	1273782679	67	2092	0x20123e62	4294941796	538066530
15270	1273791575	183	2549	0x2000c0aa	1133871	536920234
15300	1273800459	235	2571	0x201200d6	2489	538050774
15330	1273809645	216	2612	0x20112610	61604	537994768
15360	1273818984	207	2915	0x201236c3	544	538064579
15390	1273828104	199	2931	0x2012b754	4294905658	538097492
15420	1273837582	109	2693	0x2011ceaa	4282167017	538037930
15450	1273846871	235	2890	0x201253a9	37356	538071977
15480	1273855986	228	2574	0x2010f42c	4279782071	537981996
15510	1273865704	202	3190	0x1f051bd8	17659576	520428504
15540	1273874606	191	2644	0x2010d924	119122	537975076
15570	1273883943	225	2650	0x2011c50f	40900	538035471
15600	1273892898	159	2519	0x2012b74c	4294960170	538097484
15630	1273902034	121	2603	0x2012b541	4294887005	538096961
15660	1273910952	194	2737	0x20117186	13448	538014086
15690	1273920203	237	2782	0x2011d629	39950	538039849
15720	1273928695	244	2335	0x2011bded	59888	538033645
15750	1273937605	130	2592	0x2011855f	33041	538019167
15780	1273947076	191	2905	0x20131a2c	4294952197	538122796
15810	1273956158	236	2651	0x20126654	6201	538076756
15840	1273965060	184	2405	0x20013567	1071771	536950119
15870	1273974296	177	2671	0x2011c572	37601	538035570
15900	1273982859	89	2295	0x2011ac94	70675	538029204
15930	1273991506	126	2335	0x201136a6	4293892917	537999014
15960	1274001009	211	2736	0x2013189a	4294943137	538122394
15990	1274009740	236	2433	0x20112ab2	50356	537995954
16020	1274019097	161	2794	0x2011fa7e	4280580827	538049150
16050	1274028504	153	2769	0x2011d0b7	4294964050	538038455
16080	1274037737	136	2801	0x2012b2ba	4278145867	538096314
16110	1274046982	166	2607	0x2011cd3d	69373	538037565
16140	1274055907	176	2764	0x2011edf7	66204	538045943
16170	1274065083	236	2467	0x201289f0	4294950048	538085872
16200	1274073797	215	2491	0x2011ec68	4294934324	538045544
16230	1274082447	92	2408	0x2011e4a0	4267249393	538043552
16260	1274090980	155	2381	0x20112cdf	63928	537996511
16290	1274099869	84	2627	0x20132fd0	4294856236	538128336
16320	1274108716	217	2507	0x20127518	4294888813	538080536
16350	1274118086	119	2913	0x20120f18	4294924632	538054424
16380	1274127236	114	2823	0x2010db39	4281214407	537975609
16410	1274136524	87	2760	0x2011e7f6	32047	538044406
16440	1274145607	210	2724	0x1f416770	4291624689	524380016
16470	1274154602	70	2368	0x2010d0c1	4278813688	537972929
16500	1274163911	54	2767	0x2012269d	18421	538060445
16530	1274172985	138	2571	0x201223a2	16631	538059682
16560	1274182190	156	2443	0x20118455	89647	538018901
16590	1274191437	240	2501	0x2001601f	1063902	536961055
16620	1274200303	170	2395	0x2011d7bb	57785	538040251
16650	1274209498	52	2491	0x20012606	4279690918	536946182
16680	1274218282	218	2546	0x20115620	61840	538007072
16710	1274226575	52	2196	0x2011ab35	49142	538028853
16740	1274235565	182	2616	0x20115f69	70824	538009449
16770	1274244530	100	2400	0x2001188b	21054	536942731
16800	1274253624	75	2311	0x201138c6	19648	537999558
16830	1274262931	195	2718	0x20121a59	4294961895	538057305
16860	1274271907	179	2566	0x20119fc0	41649	538025920
16890	1274281212	82	2685	0x2011f293	4278587555	538047123
16920	1274290504	152	2815	0x201236d2	10623	538064594
16950	1274299763	242	2765	0x20124171	4294923342	538067313
16980	1274308763	192	2642	0x20013f52	1074714	536952658
17010	1274318036	178	2685	0x2011aaba	3625	538028730
17040	1274327612	92	2895	0x1f29359a	14160096	522794394
17070	1274336418	159	2476	0x20126e71	4294934437	538078833
17100	1274345275	68	2295	0x20127ac5	4294886071	538081989
17130	1274354139	126	2390	0x2012a7a0	4294907978	538093472
17160	1274363362	236	2560	0x2011c133	4277761679	538034483
17190	1274372216	155	2367	0x2012ada2	4293797389	538095010
17220	1274381315	159	2806	0x20127cf4	13641	538082548
17250	1274390270	101	2297	0x1f0b2d98	17210737	520826264
17280	1274399586	136	2619	0x2001425d	1175016	536953437
17310	1274408845	150	2614	0x201361d9	4294798954	538141145
17340	1274418359	231	2808	0x1f11b0bb	16780609	521253051
17370	1274426869	67	2107	0x2010c9c1	75745	537971137
17400	1274435757	212	2460	0x2011ee74	4294917877	538046068
17430	1274444501	63	2440	0x1f6c3db4	9765820	527187380
17460	1274453514	153	2570	0x201189fe	32577	538020350
17490	1274462667	90	2422	0x20119453	34918	538022995
17520	1274472192	232	2948	0x2012065a	4284659655	538052186
17550	1274480529	53	2051	0x20105aa5	179562	537942693
17580	1274489549	208	2538	0x2012292a	17046	538061098
17610	1274498737	220	2814	0x2011a24a	4009	538026570
17640	1274507736	240	2905	0x1f528dcd	4289597522	525503949
17670	1274516608	145	2545	0x2011ca8c	22111	538036876
17700	1274525415	175	2288	0x2010d545	129968	537974085
17730	1274534443	115	2298	0x20119570	4282029068	538023280
17760	1274543559	87	2528	0x20119951	50442	538024273
17790	1274552415	130	2786	0x2000c065	1129140	536920165
17820	1274561480	99	2520	0x20129fe1	4294927980	538091489
17850	1274570304	189	2324	0x201178f5	697	538015989
17880	1274578819	50	2052	0x20122b87	4280521138	538061703
17910	1274588205	232	2961	0x2012fb6e	4294834774	538114926
17940	1274597340	203	2614	0x20119319	32951	538022681
17970	1274606200	72	2556	0x2011aeb5	24528	538029749
18000	1274614870	169	2258	0x20107f2d	127333	537952045
18030	1274623762	157	2316	0x200138bc	1114733	536950972
18060	1274632527	106	2339	0x2012391e	4294935212	538065182
18090	1274640952	220	2103	0x20112b01	8621	537996033
18120	1274649956	88	2559	0x2001220d	4280336962	536945165
18150	1274659213	66	2706	0x20132050	4294849729	538124368
18180	1274668100	52	2479	0x1f010b0b	17873167	520162059
18210	1274676974	117	2241	0x20124af0	4294939181	538069744
18240	1274685802	133	2790	0x2011ae13	4294906513	538029587
18270	1274694768	206	2795	0x20009b64	1161626	536910692
18300	1274704571	207	3115	0x20131f89	4294901751	538124169
18330	1274713898	125	2779	0x2011d255	11645	538038869
18360	1274722792	192	2692	0x2011621a	4293873807	538010138
18390	1274731718	143	2325	0x20119df8	4294961456	538025464
18420	1274740484	227	2280	0x20015a34	1081407	536959540
18450	1274750204	138	2599	0x2012ac3c	4294849165	538094652
18480	1274759357	71	2526	0x2012a499	4294910850	538092697
18510	1274768462	133	2359	0x20016caf	4279278554	536964271
18540	1274777006	200	2358	0x2011464b	4146	538003019
18570	1274785895	157	2375	0x201189f6	30651	538020342
18600	1274794512	164	2385	0x2011a76f	51131	538027887
18630	1274803592	131	2779	0x20119a2a	20365	538024490
18660	1274812760	247	2725	0x2012924e	4294954449	538088014
18690	1274821595	108	2577	0x201262c1	4294964282	538075841
18720	1274830532	140	2553	0x201273a1	4294904139	538080161
18750	1274838940	79	2102	0x200109f2	1098559	536938994
18780	1274847996	51	2692	0x2013114a	4294820095	538120522
18810	1274857346	77	2789	0x20126e13	8459	538078739
18840	1274866581	120	2676	0x20124203	4277528378	538067459
18870	1274876299	223	2793	0x201209b4	108290	538053044
18900	1274885530	144	2572	0x2011428e	4277423090	538002062
18930	1274894593	225	2337	0x201106a5	4293929767	537986725
18960	1274903820	137	2938	0x2012ca40	4294946026	538102336
18990	1274913150	233	2692	0x2012077a	14805	538052474
19020	1274921854	79	2065	0x2010d08d	162696	537972877
19050	1274931585	215	2870	0x2012de05	4294893563	538107397
19080	1274940452	178	2399	0x2000bf28	4286428145	536919848
19110	1274948892	63	2307	0x200fbfa0	197854	537903008
19140	1274958238	243	3091	0x2011ef70	40307	538046320
19170	1274967318	248	2566	0x20111d10	4281001153	537992464
19200	1274976664	140	2864	0x201291d2	39829	538087890
19230	1274985091	240	2396	0x2011657c	23225	538011004
19260	1274994707	241	2951	0x1f26f1e6	15441965	522645990
19290	1275004014	180	2604	0x2011b0a9	54517	538030249
19320	1275012658	239	2442	0x2011a7be	4293875743	538027966
19350	1275021950	222	2647	0x20115f81	113365	538009473
19380	1275031278	60	2604	0x2011e1f8	8180	538042872
19410	1275040208	147	2582	0x201252b1	4294876917	538071729
19440	1275048821	71	2242	0x20118744	4807	538019652
19470	1275057422	61	2253	0x20011f7e	1128827	536944510
19500	1275066350	88	2263	0x20013823	1083909	536950819
19530	1275075846	179	2947	0x2012094b	46210	538052939
19560	1275085104	200	2812	0x2013360a	4294877133	538129930
19590	1275094221	106	2799	0x1f228468	15656423	522355816
19620	1275103255	105	2544	0x20129e30	4294898654	538091056
19650	1275112031	68	2246	0x20123ebd	4277624172	538066621
19680	1275120970	97	2428	0x201278fb	4294865271	538081531
19710	1275129679	108	2493	0x20126250	4278861001	538075728
19740	1275138210	171	2160	0x2011a0ed	25208	538026221
19770	1275146736	139	2217	0x20128ebd	4294910521	538087101
19800	1275156003	193	2762	0x20130a92	4294875109	538118802
19830	1275165080	204	2653	0x20129bb7	4294880121	538090423
19860	1275174372	212	2634	0x2012bfb8	4294896941	538099640
19890	1275183207	93	2066	0x20118ae4	36865	538020580
19920	1275192039	91	2189	0x1f0303bc	17775012	520291260
19950	1275201284	88	2484	0x20015b28	1057472	536959784
19980	1275210681	231	2915	0x201278c5	4294889109	538081477
