nHeight	timeStamp	与每块标准出块时间差值	与每17块标准时间差值	nBits 16hex	每块难度差值	nBits
14670	1270311247	-69	-1196	0x00000000	0	0
14700	1270313475	-62	-1329	0x00000000	0	0
14730	1270315594	-81	-1367	0x00000000	0	0
14760	1270317958	-55	-1223	0x00000000	0	0
14790	1270320375	-100	-1176	0x00000000	0	0
14820	1270322581	-85	-1299	0x00000000	0	0
14850	1270325040	-54	-1198	0x00000000	0	0
14880	1270327238	-97	-1325	0x00000000	0	0
14910	1270329660	-84	-1273	0x00000000	0	0
14940	1270331934	-63	-1335	0x00000000	0	0
14970	1270334232	-72	-1242	0x00000000	0	0
15000	1270336426	-98	-1297	0x00000000	0	0
15030	1270338745	-81	-1181	0x00000000	0	0
15060	1270340987	-52	-1242	0x00000000	0	0
15090	1270343252	-66	-1239	0x00000000	0	0
15120	1270345491	-62	-1288	0x00000000	0	0
15150	1270347787	-63	-1245	0x00000000	0	0
15180	1270350069	-50	-1326	0x00000000	0	0
15210	1270352415	-83	-1244	0x00000000	0	0
15240	1270354675	-59	-1217	0x00000000	0	0
15270	1270357013	-72	-1153	0x00000000	0	0
15300	1270359248	-59	-1308	0x00000000	0	0
15330	1270361414	-53	-1278	0x00000000	0	0
15360	1270363759	-66	-1180	0x00000000	0	0
15390	1270365994	-94	-1284	0x00000000	0	0
15420	1270368242	-92	-1357	0x00000000	0	0
15450	1270370238	-97	-1357	0x00000000	0	0
15480	1270372527	-91	-1182	0x00000000	0	0
15510	1270374827	-62	-1223	0x00000000	0	0
15540	1270377121	-56	-1211	0x00000000	0	0
15570	1270379383	-68	-1209	0x00000000	0	0
15600	1270381695	-72	-1248	0x00000000	0	0
15630	1270383971	-72	-1278	0x00000000	0	0
15660	1270386334	-52	-1193	0x00000000	0	0
15690	1270388552	-85	-1274	0x00000000	0	0
15720	1270390882	-53	-1268	0x00000000	0	0
15750	1270393067	-53	-1309	0x00000000	0	0
15780	1270395374	-77	-1224	0x00000000	0	0
15810	1270397511	-55	-1285	0x00000000	0	0
15840	1270399606	-97	-1358	0x00000000	0	0
15870	1270401812	-65	-1328	0x00000000	0	0
15900	1270404137	-52	-1150	0x00000000	0	0
15930	1270406411	-74	-1245	0x00000000	0	0
15960	1270408575	-75	-1294	0x00000000	0	0
15990	1270410688	-79	-1360	0x00000000	0	0
16020	1270412903	-86	-1317	0x00000000	0	0
16050	1270415176	-85	-1279	0x00000000	0	0
16080	1270417489	-63	-1269	0x00000000	0	0
16110	1270419670	-75	-1299	0x00000000	0	0
16140	1270421910	-81	-1291	0x00000000	0	0
16170	1270424178	-60	-1247	0x00000000	0	0
16200	1270426479	-99	-1233	0x00000000	0	0
16230	1270428778	-78	-1242	0x00000000	0	0
16260	1270430884	-85	-1399	0x00000000	0	0
16290	1270433242	-69	-1175	0x00000000	0	0
16320	1270435607	-62	-1155	0x00000000	0	0
16350	1270437822	-75	-1263	0x00000000	0	0
16380	1270440105	-55	-1254	0x00000000	0	0
16410	1270442416	-68	-1248	0x00000000	0	0
16440	1270444699	-93	-1298	0x00000000	0	0
16470	1270446899	-78	-1333	0x00000000	0	0
16500	1270449208	-72	-1264	0x00000000	0	0
16530	1270451352	-89	-1364	0x00000000	0	0
16560	1270453431	-92	-1406	0x00000000	0	0
16590	1270455619	-59	-1357	0x00000000	0	0
16620	1270458014	-92	-1171	0x00000000	0	0
16650	1270460417	-53	-1239	0x00000000	0	0
16680	1270462593	-93	-1440	0x00000000	0	0
16710	1270464880	-53	-1218	0x00000000	0	0
16740	1270467031	-69	-1300	0x00000000	0	0
16770	1270469274	-96	-1351	0x00000000	0	0
16800	1270471435	-99	-1370	0x00000000	0	0
16830	1270473758	-51	-1174	0x00000000	0	0
16860	1270476047	-91	-1322	0x00000000	0	0
16890	1270478343	-56	-1246	0x00000000	0	0
16920	1270480621	-50	-1253	0x00000000	0	0
16950	1270482932	-85	-1207	0x00000000	0	0
16980	1270485294	-64	-1166	0x00000000	0	0
17010	1270487535	-60	-1341	0x00000000	0	0
17040	1270489883	-74	-1267	0x00000000	0	0
17070	1270492209	-55	-1263	0x00000000	0	0
17100	1270494529	-73	-1261	0x00000000	0	0
17130	1270496685	-67	-1416	0x00000000	0	0
17160	1270498839	-87	-1311	0x00000000	0	0
17190	1270501029	-83	-1335	0x00000000	0	0
17220	1270503124	-72	-1352	0x00000000	0	0
17250	1270505317	-99	-1351	0x00000000	0	0
17280	1270507536	-78	-1316	0x00000000	0	0
17310	1270509864	-52	-1178	0x00000000	0	0
17340	1270512046	-57	-1340	0x00000000	0	0
17370	1270514288	-92	-1310	0x00000000	0	0
17400	1270516624	-74	-1245	0x00000000	0	0
17430	1270518779	-94	-1312	0x00000000	0	0
17460	1270520892	-74	-1218	0x00000000	0	0
17490	1270523116	-100	-1293	0x00000000	0	0
17520	1270525334	-99	-1331	0x00000000	0	0
17550	1270527605	-56	-1203	0x00000000	0	0
17580	1270529716	-57	-1372	0x00000000	0	0
17610	1270532016	-55	-1230	0x00000000	0	0
17640	1270534335	-51	-1218	0x00000000	0	0
17670	1270536635	-55	-1237	0x00000000	0	0
17700	1270538865	-57	-1284	0x00000000	0	0
17730	1270541092	-83	-1346	0x00000000	0	0
17760	1270543449	-91	-1296	0x00000000	0	0
17790	1270545666	-82	-1275	0x00000000	0	0
17820	1270547905	-96	-1300	0x00000000	0	0
17850	1270550072	-100	-1287	0x00000000	0	0
17880	1270552288	-72	-1287	0x00000000	0	0
17910	1270554644	-58	-1216	0x00000000	0	0
17940	1270556936	-78	-1255	0x00000000	0	0
17970	1270559228	-53	-1278	0x00000000	0	0
18000	1270561550	-70	-1273	0x00000000	0	0
18030	1270563810	-86	-1304	0x00000000	0	0
18060	1270566036	-91	-1304	0x00000000	0	0
18090	1270568076	-68	-1368	0x00000000	0	0
18120	1270570374	-57	-1299	0x00000000	0	0
18150	1270572622	-60	-1294	0x00000000	0	0
18180	1270574852	-82	-1319	0x00000000	0	0
18210	1270577052	-62	-1433	0x00000000	0	0
18240	1270579177	-55	-1378	0x00000000	0	0
18270	1270581610	-62	-1198	0x00000000	0	0
18300	1270583890	-100	-1258	0x00000000	0	0
18330	1270586159	-78	-1299	0x00000000	0	0
18360	1270588551	-55	-1214	0x00000000	0	0
18390	1270590883	-65	-1230	0x00000000	0	0
18420	1270593117	-96	-1241	0x00000000	0	0
18450	1270595481	-98	-1215	0x00000000	0	0
18480	1270597624	-89	-1357	0x00000000	0	0
18510	1270599910	-60	-1213	0x00000000	0	0
18540	1270602146	-57	-1194	0x00000000	0	0
18570	1270604285	-87	-1341	0x00000000	0	0
18600	1270606489	-92	-1270	0x00000000	0	0
18630	1270608639	-86	-1362	0x00000000	0	0
18660	1270610880	-63	-1281	0x00000000	0	0
18690	1270613179	-87	-1182	0x00000000	0	0
18720	1270615579	-51	-1220	0x00000000	0	0
18750	1270617837	-60	-1276	0x00000000	0	0
18780	1270620154	-77	-1268	0x00000000	0	0
18810	1270622342	-90	-1360	0x00000000	0	0
18840	1270624545	-58	-1266	0x00000000	0	0
18870	1270626738	-73	-1244	0x00000000	0	0
18900	1270628943	-77	-1281	0x00000000	0	0
18930	1270631090	-61	-1320	0x00000000	0	0
18960	1270633309	-81	-1331	0x00000000	0	0
18990	1270635553	-95	-1306	0x00000000	0	0
19020	1270637731	-89	-1317	0x00000000	0	0
19050	1270639859	-55	-1324	0x00000000	0	0
19080	1270642340	-59	-1076	0x00000000	0	0
19110	1270644578	-97	-1297	0x00000000	0	0
19140	1270646831	-54	-1290	0x00000000	0	0
19170	1270648963	-89	-1259	0x00000000	0	0
19200	1270651254	-82	-1190	0x00000000	0	0
19230	1270653465	-68	-1317	0x00000000	0	0
19260	1270655658	-80	-1292	0x00000000	0	0
19290	1270657930	-58	-1198	0x00000000	0	0
19320	1270660082	-67	-1303	0x00000000	0	0
19350	1270662405	-55	-1221	0x00000000	0	0
19380	1270664671	-51	-1230	0x00000000	0	0
19410	1270667003	-70	-1167	0x00000000	0	0
19440	1270669130	-76	-1374	0x00000000	0	0
19470	1270671414	-75	-1245	0x00000000	0	0
19500	1270673774	-86	-1210	0x00000000	0	0
19530	1270676056	-92	-1281	0x00000000	0	0
19560	1270678287	-99	-1317	0x00000000	0	0
19590	1270680476	-79	-1342	0x00000000	0	0
19620	1270682754	-71	-1202	0x00000000	0	0
19650	1270684884	-64	-1363	0x00000000	0	0
19680	1270687172	-88	-1317	0x00000000	0	0
19710	1270689487	-56	-1287	0x00000000	0	0
19740	1270691711	-96	-1323	0x00000000	0	0
19770	1270694000	-68	-1267	0x00000000	0	0
19800	1270696023	-80	-1394	0x00000000	0	0
19830	1270698296	-84	-1329	0x00000000	0	0
19860	1270700473	-98	-1270	0x00000000	0	0
19890	1270702752	-74	-1227	0x00000000	0	0
19920	1270705025	-71	-1258	0x00000000	0	0
19950	1270707245	-73	-1360	0x00000000	0	0
19980	1270709614	-81	-1224	0x00000000	0	0
