nHeight	timeStamp	与每块标准出块时间差值	与每17块标准时间差值	nBits 16hex	每块难度差值	nBits
14340	1270653674	-61	-854	0x04120a18	221558	68291096
14370	1270656758	-87	-911	0x040e31d2	131423	68039122
14400	1270659528	-54	-1054	0x040a434f	135370	67781455
14430	1270662452	-44	-750	0x04073691	101001	67581585
14460	1270665352	-81	-873	0x0405773f	64977	67467071
14490	1270668388	-10	-839	0x04042040	42500	67379264
14520	1270671461	-59	-984	0x04033079	30021	67317881
14550	1270674474	-98	-919	0x04026ea8	22502	67268264
14580	1270677636	-85	-777	0x0401d271	17271	67228273
14610	1270680912	-9	-689	0x04017138	12028	67203384
14640	1270683714	-21	-1012	0x04010d6a	14191	67177834
14670	1270686825	-12	-879	0x0400cf38	7818	67161912
14700	1270689529	-10	-959	0x0400923d	8482	67146301
14730	1270692773	-22	-563	0x036dac8e	9622784	57519246
14760	1270695976	-12	-694	0x0358fe60	865219	56163936
14790	1270698968	-2	-816	0x0341a8d0	966429	54634704
14820	1270701996	-64	-921	0x03338078	513946	53706872
14850	1270704924	-74	-887	0x03253a44	501170	52771396
14880	1270708012	-46	-870	0x031c3db8	362692	52182456
14910	1270711095	-1	-910	0x0315bed4	250677	51756756
14940	1270714064	-51	-822	0x03102765	195219	51390309
14970	1270717023	-46	-858	0x030becbf	152897	51113151
15000	1270719768	-18	-1106	0x0308aeb8	136056	50900664
15030	1270722471	-5	-1008	0x0306153a	92978	50730298
15060	1270725462	-11	-675	0x03044725	62343	50612005
15090	1270728401	-78	-867	0x03035190	38242	50549136
15120	1270731212	-84	-1130	0x03026048	36007	50487368
15150	1270734434	-40	-766	0x0301bdb0	19710	50445744
15180	1270737427	-32	-867	0x03014127	15351	50413863
15210	1270740397	-66	-872	0x0300e38a	11980	50389898
15240	1270743470	-45	-772	0x03009a76	9913	50371190
15270	1270746650	-77	-847	0x026d8000	9636979	40730624
15300	1270749386	-28	-886	0x023f4600	1782272	37701120
15330	1270752294	-80	-1008	0x02243800	1214464	35928064
15360	1270755197	-34	-922	0x02120200	606208	34734592
15390	1270758041	-56	-989	0x00000000	34145024	0
15420	1270761279	-3	-702	0x00000000	0	0
15450	1270764081	-79	-1033	0x00000000	0	0
15480	1270766993	-52	-981	0x00000000	0	0
15510	1270770048	-38	-830	0x00000000	0	0
15540	1270772757	-23	-914	0x00000000	0	0
15570	1270775800	-36	-791	0x00000000	0	0
15600	1270778701	-40	-864	0x00000000	0	0
15630	1270781779	-89	-761	0x00000000	0	0
15660	1270784595	-27	-883	0x00000000	0	0
15690	1270787529	-44	-921	0x00000000	0	0
15720	1270790559	-41	-857	0x00000000	0	0
15750	1270793392	-29	-962	0x00000000	0	0
15780	1270796431	-24	-870	0x00000000	0	0
15810	1270799401	-84	-800	0x00000000	0	0
15840	1270802158	-75	-1001	0x00000000	0	0
15870	1270805253	-88	-675	0x00000000	0	0
15900	1270808355	-22	-838	0x00000000	0	0
15930	1270811249	-72	-971	0x00000000	0	0
15960	1270814365	-32	-801	0x00000000	0	0
15990	1270817119	-65	-922	0x00000000	0	0
16020	1270820173	-94	-881	0x00000000	0	0
16050	1270823069	-54	-859	0x00000000	0	0
16080	1270826291	-46	-745	0x00000000	0	0
16110	1270829307	-51	-830	0x00000000	0	0
16140	1270832543	-20	-806	0x00000000	0	0
16170	1270835544	-90	-776	0x00000000	0	0
16200	1270838389	-38	-773	0x00000000	0	0
16230	1270841285	-18	-879	0x00000000	0	0
16260	1270844124	-84	-952	0x00000000	0	0
16290	1270847038	-70	-873	0x00000000	0	0
16320	1270850279	-87	-673	0x00000000	0	0
16350	1270853229	-45	-1072	0x00000000	0	0
16380	1270856098	-43	-964	0x00000000	0	0
16410	1270859491	-43	-744	0x00000000	0	0
16440	1270862414	-57	-950	0x00000000	0	0
16470	1270865458	-97	-855	0x00000000	0	0
16500	1270868547	-18	-779	0x00000000	0	0
16530	1270871789	-60	-738	0x00000000	0	0
16560	1270874839	-43	-907	0x00000000	0	0
16590	1270878055	-7	-636	0x00000000	0	0
16620	1270881236	-81	-729	0x00000000	0	0
16650	1270884373	-22	-951	0x00000000	0	0
16680	1270887226	-96	-724	0x00000000	0	0
16710	1270890476	-35	-664	0x00000000	0	0
16740	1270893543	-82	-812	0x00000000	0	0
16770	1270896453	-96	-931	0x00000000	0	0
16800	1270899346	-20	-906	0x00000000	0	0
16830	1270902443	-84	-860	0x00000000	0	0
16860	1270905528	-52	-789	0x00000000	0	0
16890	1270908535	-9	-750	0x00000000	0	0
16920	1270911683	-53	-845	0x00000000	0	0
16950	1270914815	-98	-702	0x00000000	0	0
16980	1270917652	-28	-870	0x00000000	0	0
17010	1270920502	-83	-929	0x00000000	0	0
17040	1270923173	-73	-1083	0x00000000	0	0
17070	1270925969	-79	-1071	0x00000000	0	0
17100	1270928834	-36	-929	0x00000000	0	0
17130	1270931667	-42	-865	0x00000000	0	0
17160	1270934364	-88	-1108	0x00000000	0	0
17190	1270937432	-2	-803	0x00000000	0	0
17220	1270940667	-16	-541	0x00000000	0	0
17250	1270943928	-26	-686	0x00000000	0	0
17280	1270946854	-20	-945	0x00000000	0	0
17310	1270949840	-88	-791	0x00000000	0	0
17340	1270952815	-85	-946	0x00000000	0	0
17370	1270955821	-11	-836	0x00000000	0	0
17400	1270958683	-83	-1067	0x00000000	0	0
17430	1270962038	-15	-630	0x00000000	0	0
17460	1270965190	-18	-749	0x00000000	0	0
17490	1270968314	-19	-765	0x00000000	0	0
17520	1270971173	-54	-987	0x00000000	0	0
17550	1270973966	-56	-896	0x00000000	0	0
17580	1270977358	-13	-751	0x00000000	0	0
17610	1270980343	-6	-724	0x00000000	0	0
17640	1270983223	-7	-911	0x00000000	0	0
17670	1270986392	-6	-798	0x00000000	0	0
17700	1270989461	-10	-784	0x00000000	0	0
17730	1270992411	-51	-947	0x00000000	0	0
17760	1270995216	-56	-937	0x00000000	0	0
17790	1270998336	-69	-716	0x00000000	0	0
17820	1271001383	-43	-802	0x00000000	0	0
17850	1271004469	-83	-699	0x00000000	0	0
17880	1271007551	-76	-776	0x00000000	0	0
17910	1271010529	-60	-912	0x00000000	0	0
17940	1271013443	-27	-998	0x00000000	0	0
17970	1271016487	-47	-934	0x00000000	0	0
18000	1271019663	-7	-660	0x00000000	0	0
18030	1271022656	-48	-799	0x00000000	0	0
18060	1271025378	-30	-1027	0x00000000	0	0
18090	1271028650	-57	-713	0x00000000	0	0
18120	1271031634	-8	-871	0x00000000	0	0
18150	1271034908	-72	-656	0x00000000	0	0
18180	1271037759	-54	-1016	0x00000000	0	0
18210	1271040437	-31	-1091	0x00000000	0	0
18240	1271043440	-25	-842	0x00000000	0	0
18270	1271046415	-95	-937	0x00000000	0	0
18300	1271049512	-71	-802	0x00000000	0	0
18330	1271052819	-11	-684	0x00000000	0	0
18360	1271055683	-33	-923	0x00000000	0	0
18390	1271058496	-99	-832	0x00000000	0	0
18420	1271061629	-100	-782	0x00000000	0	0
18450	1271064756	-42	-772	0x00000000	0	0
18480	1271067771	-43	-862	0x00000000	0	0
18510	1271070715	-75	-1005	0x00000000	0	0
18540	1271073825	-34	-717	0x00000000	0	0
18570	1271076944	-39	-803	0x00000000	0	0
18600	1271079837	-76	-948	0x00000000	0	0
18630	1271082612	-83	-1055	0x00000000	0	0
18660	1271085911	-58	-692	0x00000000	0	0
18690	1271088941	-33	-817	0x00000000	0	0
18720	1271091648	-73	-1035	0x00000000	0	0
18750	1271094636	-41	-819	0x00000000	0	0
18780	1271097700	-66	-864	0x00000000	0	0
18810	1271100677	-77	-853	0x00000000	0	0
18840	1271103851	-34	-749	0x00000000	0	0
18870	1271106927	-1	-727	0x00000000	0	0
18900	1271109908	-76	-875	0x00000000	0	0
18930	1271112863	-27	-825	0x00000000	0	0
18960	1271115895	-37	-864	0x00000000	0	0
18990	1271118883	-34	-795	0x00000000	0	0
19020	1271121851	-51	-902	0x00000000	0	0
19050	1271124681	-97	-973	0x00000000	0	0
19080	1271127735	-22	-709	0x00000000	0	0
19110	1271130893	-20	-859	0x00000000	0	0
19140	1271134011	-94	-887	0x00000000	0	0
19170	1271136694	-87	-1085	0x00000000	0	0
19200	1271139525	-38	-855	0x00000000	0	0
19230	1271142412	-43	-1030	0x00000000	0	0
19260	1271145281	-83	-1087	0x00000000	0	0
19290	1271148441	-75	-792	0x00000000	0	0
19320	1271151048	-81	-1125	0x00000000	0	0
19350	1271154295	-69	-725	0x00000000	0	0
19380	1271157313	-95	-814	0x00000000	0	0
19410	1271160300	-43	-722	0x00000000	0	0
19440	1271163497	-88	-748	0x00000000	0	0
19470	1271166848	-15	-583	0x00000000	0	0
19500	1271169887	-15	-830	0x00000000	0	0
19530	1271173184	-87	-672	0x00000000	0	0
19560	1271176201	-53	-779	0x00000000	0	0
19590	1271179169	-40	-818	0x00000000	0	0
19620	1271181943	-83	-862	0x00000000	0	0
19650	1271185113	-25	-627	0x00000000	0	0
19680	1271187925	-19	-884	0x00000000	0	0
19710	1271191009	-41	-835	0x00000000	0	0
19740	1271194019	-9	-841	0x00000000	0	0
19770	1271196799	-13	-1008	0x00000000	0	0
19800	1271199980	-22	-642	0x00000000	0	0
19830	1271202674	-95	-1069	0x00000000	0	0
19860	1271205798	-93	-740	0x00000000	0	0
19890	1271208926	-19	-778	0x00000000	0	0
19920	1271212368	-14	-550	0x00000000	0	0
19950	1271215446	-40	-822	0x00000000	0	0
19980	1271218180	-18	-1016	0x00000000	0	0
